;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3479;3480;415.2919798630934;741.7329984811636;217.0;2.0794877272385817;2.269481952373798;;;
3480;3481;372.03502082824707;753.5343718528748;200.0;2.0875167846679688;2.2506612141927085;Can;0.0;3.465628147125244
3481;3482;408.4086608886718;752.9136686325073;150.0;2.0856255425347223;2.297817654079861;you;1.0;8.086331367492676
3482;3483;363.42516517639154;764.4719738960266;100.0;2.1489334106445312;2.274927775065104;Can;0.0;0.0
3483;3484;358.0758056640624;752.4928722381592;150.0;2.163296169704861;2.251790364583333;Can;0.0;4.50712776184082
3484;3485;425.9838981628417;751.1761758327484;200.0;2.132269541422526;2.3572794596354165;spot;2.0;7.686234811128703
3485;3486;461.3087726939807;747.1634270928123;183.0;2.109463778409091;2.378562233664773;spot;2.0;9.836572907187701
3486;3487;514.5412673950195;746.9772334098816;75.0;2.087505340576172;2.36688232421875;purple;4.0;10.12836368486178
3487;3488;460.8065414428711;742.682201385498;67.0;2.102035522460937;2.385162353515625;spot;2.0;14.317798614501953
3488;3489;549.9884886308149;750.5879006819292;183.0;2.073884443803267;2.397165471857244;purple;4.0;6.412099318070773
3489;3490;468.9494342803955;748.3407890796661;600.0;2.0796665615505643;2.386530982123481;spot;2.0;8.659210920333862
3490;3491;504.33740539550774;751.1541246414184;250.0;2.0589396158854165;2.352288818359375;the;3.0;5.845875358581566
3491;3492;551.1772280606357;747.4193484566429;183.0;2.041872891512784;2.320933948863636;purple;4.0;9.580651543357135
3492;3493;616.3500875993208;748.9758119149641;367.0;1.998411698774858;2.292655251242898;umbrella;5.0;8.024188085035917
3493;3494;659.3290620283647;746.5393131429498;184.0;1.960363214666193;2.2394062389026987;umbrella;5.0;10.460686857050177
3494;3495;710.0298495085343;738.295518419017;384.0;2.009694638459578;2.200193322223165;the;7.0;21.19579043196567
3495;3496;803.4490955059346;738.5694331389208;217.0;2.0877767709585338;2.1830209585336537;green;8.0;22.430566861079228
3498;3499;844.4113254547119;717.3194357156754;133.0;2.141622543334961;2.2227439880371094;leaves?;9.0;39.680564284324646
3499;3500;868.4173762003581;743.9407839775085;300.0;2.136510213216146;2.188217163085937;leaves?;9.0;13.059216022491455
3500;3501;961.9282073974609;734.8999092578888;200.0;2.1426264444986978;2.251328786214193;appears;11.0;26.100090742111206
3501;3502;943.0437812805176;736.7483224868774;200.0;2.166441599527994;2.246252695719401;appears;11.0;24.25167751312256
3502;3503;980.6574611663818;739.322860121727;133.0;2.13614273071289;2.2647533416748047;appears;11.0;21.67713987827301
3503;3504;1041.800313046104;731.6429595445331;317.0;2.1046560187088814;2.2663028114720394;be;13.0;25.35704045546686
3504;3505;1098.132776113657;739.1399523661687;217.0;2.10470698429988;2.3488499568058896;behind;15.0;17.8600476338313
3505;3506;1074.0624885559082;742.9427125453949;200.0;2.0825106302897134;2.325068155924479;left;14.0;14.057287454605103
3506;3507;1141.6409854888916;738.4693415164948;267.0;2.0383996963500977;2.334946632385254;behind;15.0;18.53065848350525
3507;3508;1165.8397827148438;742.0047011375427;92.0;2.0023981730143228;2.3343734741210938;by;16.0;14.995298862457275
3508;3509;808.5890960693359;774.7805843353271;150.0;2.087799072265625;2.1852789984809027;green;8.0;0.0
3509;3510;766.5081075032552;773.4787130355835;150.0;2.0762125651041665;2.216032240125868;green;8.0;0.0
3518;3519;405.1233810424805;758.5281480789185;250.0;2.2534830729166666;2.3952667236328127;you;1.0;2.471851921081452
3519;3520;458.4793464660645;753.5226830005646;333.0;2.215464782714844;2.4321578979492187;spot;2.0;3.477316999435402
3520;3521;416.02911529541007;763.0574249267578;250.0;2.1735626220703126;2.3692281087239584;you;1.0;0.0
3521;3522;451.9366709391275;758.8179445266724;150.0;2.140875922309028;2.373867458767361;spot;2.0;0.0
3522;3523;358.3137802124023;758.2680278778075;250.0;2.222884114583333;2.320079549153646;Can;0.0;0.0
3523;3524;464.98566341400146;748.7561929821968;267.0;2.140775680541992;2.4033145904541016;spot;2.0;8.243807017803192
3524;3525;511.46278742740026;747.0435721748753;316.0;2.1186113859477795;2.393488833778783;the;3.0;10.910862782524546
3525;3526;552.6726837158203;745.5930539131165;167.0;2.119432067871094;2.413543701171875;purple;4.0;11.406946086883522
3526;3527;612.8828247070312;745.484840297699;167.0;2.102203369140625;2.417189025878906;umbrella;5.0;11.515159702301048
3527;3528;713.4021194458007;739.4968700408936;92.0;2.145440673828125;2.3560211181640627;the;7.0;18.705389228050038
3528;3529;845.8648640025747;737.2737303647127;183.0;2.184725674715909;2.318652066317472;leaves?;9.0;19.72626963528728
3529;3530;798.2000510475852;741.7893968061968;183.0;2.1616932262073862;2.295344959605824;green;8.0;19.210603193803195
3552;3553;1076.6884409586587;716.3602666854858;150.0;2.025973849826389;2.3078121609157987;left;14.0;40.63973331451416
3553;3554;1008.6710586547852;739.6151232719421;133.0;2.0567798614501958;2.2314414978027344;to;12.0;17.38487672805786
3554;3555;941.9653211321149;733.6884357588632;233.0;2.060473850795201;2.204182942708333;appears;11.0;27.311564241136807
3555;3556;967.2274391867898;737.8408425938;183.0;2.048309326171875;2.2158882834694604;appears;11.0;23.159157406200052
3556;3557;1033.6776123046875;735.5929126739502;200.0;2.0749918619791665;2.2586746215820312;be;13.0;21.407087326049805
3557;3558;1080.0306432387408;740.3878395417157;283.0;2.077345006606158;2.3055033964269303;left;14.0;16.61216045828428
3558;3559;1060.4632476806642;737.7362989425659;250.0;2.115523274739583;2.2964447021484373;left;14.0;19.263701057434105
3559;3560;1101.6687751183144;739.6282722032987;217.0;2.106636634239784;2.344927274263822;behind;15.0;17.371727796701293
3560;3561;1152.3249155680337;741.7733645439148;300.0;2.079208374023437;2.3595394558376737;behind;15.0;15.226635456085205
3561;3562;1188.2324720110212;744.4486410958426;116.0;2.059289114815848;2.355194091796875;by;16.0;12.96092148124531
3562;3563;754.735757446289;780.1781375885009;242.0;2.1243275960286456;2.2495412190755206;green;8.0;4.752223484904746
3563;3564;486.9220275878905;763.1399745941162;150.0;2.0963507758246527;2.3417460123697915;the;3.0;0.0
3564;3565;383.43197332109725;752.6238045011248;233.0;2.09825679234096;2.2541580200195312;Can;0.0;4.604523280070331
3565;3566;452.23123914141985;748.2591962814331;717.0;2.0454960312954213;2.2937671750090844;spot;2.0;8.740803718566895
3566;3567;507.10317112849305;744.8261932226328;217.0;2.019169734074519;2.29122807429387;the;3.0;12.1742439491915
3567;3568;542.3441187540691;744.1213645935059;150.0;2.001285129123264;2.293933444552952;purple;4.0;12.87863540649414
3568;3569;623.5630716177134;746.6669109051044;216.0;2.0135228083683896;2.295045119065505;umbrella;5.0;10.333089094895627
3569;3570;722.4850117076526;739.7028613524004;183.0;2.061613603071733;2.232534235174006;the;7.0;17.29713864759958
3570;3571;699.437307357788;741.1801042556763;200.0;2.046573638916016;2.2511316935221357;near;6.0;19.81989574432373
3571;3572;774.8799255371093;745.547190284729;250.0;2.131808471679688;2.2676656087239584;green;8.0;15.452809715270973
3572;3573;847.6017045241135;746.0652430607722;216.0;2.167025052584134;2.2668480506310096;leaves?;9.0;10.934756939227782
3573;3574;785.8650741577148;746.048442363739;300.0;2.148000929090712;2.2720379299587674;green;8.0;14.951557636260986
3574;3575;871.5092430114746;742.3787491321564;200.0;2.112828572591146;2.2502212524414062;leaves?;9.0;14.621250867843628
3575;3576;856.2139205932617;740.4687008857727;100.0;2.089116414388021;2.225013732910156;leaves?;9.0;16.531299114227295
