;mean;std
39;0.2981910966000279;0.20685390533979076
38;0.3145520314566541;0.22450231791132302
37;0.3349962634359874;0.20691178605715688
36;0.3252990845499765;0.22474732773672204
35;0.276849255821193;0.23770272545039176
34;0.2786470152040546;0.22972357501095222
33;0.3040574289968818;0.22911575752924462
32;0.3007111312557349;0.2389864205480458
31;0.3083314671487755;0.22896317287531873
30;0.24955691549014655;0.23085002856581882
29;0.2308905559936986;0.2431155407533418
28;0.23308308264454383;0.25682556063447626
27;0.23903369840179103;0.21928523087500448
26;0.2682695623501795;0.24842132954594096
25;0.30391894279559273;0.22995902259144443
24;0.2748164131851792;0.233274781606544
23;0.20544991837259236;0.25312203968694197
22;0.22588333491197538;0.23696858367649792
21;0.2665784396831952;0.24417828773043185
20;0.23931775947961068;0.21234006809391226
19;0.21238660796368203;0.21343448283390798
18;0.2541799738738029;0.25163725270945164
17;0.2564621329062719;0.23131443814340358
16;0.26020066680226106;0.2227094819868096
15;0.2784599099056349;0.22432104762841568
14;0.2548458326229877;0.2167677338036569
13;0.29114119166244173;0.2071047022227231
12;0.2622127558986997;0.19429706777708056
11;0.2749903507677524;0.20041242696954062
10;0.29434513012963565;0.2083763321698099
9;0.2787900531346453;0.22589385708319196
8;0.2765450946893347;0.22168588229446987
7;0.289379024229476;0.22825260834025765
6;0.30146577807086217;0.2164174101863915
5;0.29130985885810406;0.23392381973086637
4;0.28002453084886086;0.23205783486282033
3;0.24946462646532389;0.24197062718095722
2;0.18289745333482896;0.2559621932054711
1;0.2912488489079002;0.23102724923181908
0;0.36457461001998304;0.19506593898432173
