;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
6526;6527;512.8356809114155;765.6963814183285;316.0;2.421581870631168;2.3773386101973686;;;
6527;6528;596.2189498901366;759.0304807662964;84.0;2.483642578125;2.42144775390625;title;3.0;10.969519233703636
6528;6529;674.4273674011231;770.4104507446289;167.0;2.4659576416015625;2.44671630859375;the;5.0;0.0
6529;6530;808.9144134521484;750.810453414917;217.0;2.4354248046875;2.418509850135216;study;8.0;19.189546585083008
6530;6531;874.7570285797119;741.4567242264748;266.0;2.4549713134765625;2.465006828308105;mentioned;9.0;28.543275773525238
6531;6532;964.7059478759766;749.8586597442627;183.0;2.4869565096768467;2.575184215198864;the;11.0;20.141340255737305
6532;6533;1013.8264709472655;750.5761304855347;91.0;2.52735595703125;2.6359161376953124;image?;12.0;19.42386951446531
6533;6534;528.6168559147761;753.7735294928917;209.0;2.7381861760066104;2.813989492563101;is;1.0;16.28531340436973
6534;6535;601.0121583938599;753.790166079998;267.0;2.6632308959960938;2.7629594802856445;title;3.0;16.209833920001984
6535;6536;652.5131443568639;758.2647751399448;233.0;2.5686253138950894;2.576688494001116;the;5.0;11.745319533044215
6536;6537;740.468797302246;751.5483381271363;167.0;2.5225860595703127;2.5234420776367186;book;6.0;19.2450401351503
6537;6538;801.7802974155971;741.4847032683236;233.0;2.5325535365513394;2.584881373814174;study;8.0;28.515296731676358
6538;6539;896.9322881698608;742.1961303949356;267.0;2.5765771865844727;2.6769285202026367;mentioned;9.0;27.803869605064392
6539;6540;971.066276550293;748.1519662857056;167.0;2.6226150512695314;2.7674484252929688;the;11.0;21.848033714294388
6540;6541;1019.6681671142578;751.3077263832092;108.0;2.6392110188802085;2.792475382486979;image?;12.0;18.69227361679077
6544;6545;480.5337104797363;755.710456609726;200.0;2.4477856953938804;2.4819107055664062;What;0.0;14.289543390274048
6545;6546;560.2744636535643;756.3130910396576;200.0;2.405380249023437;2.4733606974283853;the;2.0;13.686908960342407
6546;6547;605.3679599761963;761.7731877565384;134.0;2.389118194580078;2.320770263671875;title;3.0;8.226812243461609
6547;6548;698.5078353881836;765.6278739342323;216.0;2.427125197190505;2.4738393930288463;book;6.0;4.372126065767702
6548;6549;808.6240310668945;746.7383885979652;266.0;2.3747615814208984;2.329897880554199;study;8.0;23.26161140203476
6549;6550;894.5880361703727;741.2974922473614;217.0;2.384021465594952;2.4176119290865383;mentioned;9.0;28.702507752638553
6550;6551;979.744571685791;752.4453949928284;200.0;2.417496999104818;2.502143859863281;the;11.0;17.55460500717163
6553;6554;1020.0369664972479;749.5233208049427;191.0;2.3336542302911933;2.493258389559659;image?;12.0;20.476679195057272
6554;6555;911.6456508636475;731.2684471607208;125.0;2.3526859283447266;2.365087509155273;mentioned;9.0;38.731552839279175
6555;6556;967.5762134898794;753.6839525049384;183.0;2.3985096324573862;2.4856317693536933;the;11.0;16.31604749506164
6556;6557;1012.6635464754971;755.4941919500177;191.0;2.393034501509233;2.495101928710937;image?;12.0;14.505808049982306
6569;6570;480.9314853123255;747.5243856566293;233.0;2.431219918387277;2.4525604248046875;What;0.0;22.475614343370694
6570;6571;559.2516632080077;754.3024297194048;183.0;2.4351251775568183;2.4376872669566763;the;2.0;15.697570280595187
6571;6572;629.3347941807338;756.6214239937918;117.0;2.403536115373884;2.370622907366072;of;4.0;13.378576006208164
6572;6573;719.8784942626953;748.1508893966675;150.0;2.420411851671007;2.317381117078993;book;6.0;21.84911060333252
6586;6587;483.779177347819;714.0536642074585;150.0;2.423100789388021;2.460459391276041;What;0.0;55.946335792541504
6587;6588;639.5408386230469;770.3549097061157;167.0;2.4943862915039063;2.4713150024414063;of;4.0;0.0
6588;6589;613.8162712097168;763.0822909355163;167.0;2.4981353759765623;2.4528579711914062;title;3.0;6.917709064483688
6589;6590;704.9813766479492;757.03062915802;150.0;2.469714694552952;2.410732693142361;book;6.0;12.96937084197998
6591;6592;587.5054066975911;748.8155736923218;150.0;2.4711710611979165;2.473478529188368;title;3.0;21.19019916188229
