;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3388;3389;525.9017735889979;806.7924132023539;166.0;2.502030944824219;2.5595993041992187;;;
3389;3390;504.55146993909545;798.5993830357279;250.0;2.53599853515625;2.551025390625;What;0.0;12.599383035727897
3390;3391;583.5348255346108;797.5182830560339;217.0;2.4365645188551683;2.4292367788461537;the;2.0;12.048478581092853
3391;3392;792.5481865251219;777.1508493880174;183.0;2.4769467440518467;2.443367697975852;institute;7.0;0.0
3392;3393;906.4078572681972;775.4416023884501;250.0;2.416583251953125;2.463255818684896;mentioned;8.0;0.0
3393;3394;971.2130238941736;779.1246487293924;83.0;2.39649658203125;2.483465576171875;the;10.0;0.0
3394;3395;1030.3105503057504;781.3284451334507;183.0;2.403915405273437;2.515443281693892;image?;11.0;0.0
3398;3399;482.365647452218;803.4026350889887;134.0;2.433435440063477;2.47073745727539;What;0.0;17.402635088988745
3399;3400;557.9567319325038;787.6392109547343;167.0;2.400482177734375;2.4895950317382813;the;2.0;1.639210954734267
3400;3401;643.8570969445364;788.6103886280741;117.0;2.3715122767857144;2.34275381905692;name;4.0;2.6103886280741335
3401;3402;660.0648614338464;808.2422531758036;66.0;2.3759841918945312;2.541473388671875;name;4.0;22.242253175803626
3402;3403;743.9424062183925;772.1879206333842;84.0;2.4238861083984373;2.1099853515625;institute;7.0;1.0575937816074656
3403;3404;811.9320485523767;771.3873700772014;167.0;2.3916656494140627;2.2988616943359377;institute;7.0;0.0
3404;3405;919.6461413352042;778.3039716030215;216.0;2.3809356689453125;2.3683624267578125;mentioned;8.0;0.0
3405;3406;1009.8907277515957;773.289899126121;258.0;2.4076548258463544;2.4892985026041665;image?;11.0;0.0
3410;3411;813.9451146534511;739.9037482891764;167.0;2.4494674682617186;2.4930450439453127;institute;7.0;30.096251710823594
3411;3412;546.6331550053186;779.0853499685015;267.0;2.5903711318969727;2.6358957290649414;is;1.0;2.6331550053185993
3412;3413;624.8016752391666;789.797820310314;184.0;2.5955977006392046;2.68719482421875;name;4.0;3.797820310314023
3413;3414;702.9857325326828;784.8764046345439;150.0;2.58628167046441;2.616968790690104;of;5.0;1.9857325326828459
3414;3415;802.2528600147792;776.373884168693;166.0;2.5041213989257813;2.593560791015625;institute;7.0;0.0
3415;3416;924.6228287560599;778.6373678020069;233.0;2.5203443254743303;2.623900277273996;mentioned;8.0;0.0
3416;3417;1040.212936265128;778.4717121209418;233.0;2.5473240443638394;2.6793855939592635;image?;11.0;0.0
3436;3437;542.8690104257491;794.0561455403056;150.0;2.7350870768229165;2.804823133680556;is;1.0;8.056145540305579
3437;3438;677.4064070156641;794.8778307948794;267.0;2.75095272064209;2.854209899902344;name;4.0;9.198188644920597
3445;3446;595.9778951997516;778.1556215691968;283.0;2.6027948716107536;2.6118657729204964;full;3.0;0.0
3446;3447;519.2240239552088;784.8621367130961;100.0;2.611958821614583;2.635981241861979;What;0.0;0.0
3447;3448;743.8180295399256;780.261467737811;234.0;2.5308609008789062;2.528346470424107;institute;7.0;1.1819704600743535
3448;3449;841.8249684742518;775.5741131112173;183.0;2.4886516224254263;2.544360074129972;mentioned;8.0;0.0
3449;3450;905.6687528065272;777.2495200548854;141.0;2.4604644775390625;2.5409927368164062;mentioned;8.0;0.0
