;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4067;4068;599.6024703001364;800.5456617428706;217.0;2.213983389047476;2.5530195969801683;;;
4068;4069;690.7036272684733;800.8254532814026;100.0;2.2364578247070312;2.6680170694986978;size;3.0;14.825453281402588
4069;4070;815.5170023013384;777.1246528992286;216.0;2.2509918212890625;2.0615328275240383;bowl;6.0;0.0
4070;4071;863.3627688090006;778.8625903129578;100.0;2.2397232055664062;2.1327184041341147;the;8.0;0.0
4071;4072;931.6091583447577;779.6106357941261;217.0;2.283166738656851;2.3321075439453125;image?;9.0;0.0
4076;4077;851.9753615061442;783.2774666547775;133.0;2.3446521759033203;2.218667984008789;in;7.0;0.0
4077;4078;971.6170145670573;789.7274100780487;200.0;2.3606885274251304;2.434215545654297;image?;9.0;4.617014567057254
4078;4079;941.9620073954263;790.1818196296692;167.0;2.356730651855469;2.329908752441406;image?;9.0;0.18181962966923493
4090;4091;716.0987438020251;823.245692048754;350.0;2.2940826416015625;2.680236089797247;size;3.0;37.245692048753995
4091;4092;924.5210087346096;786.7255305963404;284.0;2.343798469094669;2.370551614200368;image?;9.0;0.0
