;mean;std
39;0.2888817302910883;0.18766324908055784
38;0.29380700449105607;0.1852372360076391
37;0.3138007361367118;0.17305984317989426
36;0.3103429503848394;0.19344798461279428
35;0.2618069436277081;0.2054951784521892
34;0.26222048684674204;0.19081814396862662
33;0.2929542716719704;0.20770326475944695
32;0.30327470237841936;0.22245679954858014
31;0.3171258260207497;0.20514983529302325
30;0.225964431074629;0.20234845646693853
29;0.22242469740819357;0.20323402185656025
28;0.2464725509758684;0.23391943511033228
27;0.24044184555039727;0.17051774045885396
26;0.27411311543730116;0.22131408324903226
25;0.2917545036796682;0.1968049290397838
24;0.2859688694904936;0.1880638290154086
23;0.20948029832084208;0.225564813653345
22;0.22598453665776466;0.1846187481738441
21;0.2609804018007653;0.20928521156617738
20;0.2582417059442219;0.1987648449212476
19;0.2312559772223234;0.19060997598102497
18;0.22923092531676928;0.21970716612743993
17;0.24232717523317643;0.2047305660095557
16;0.2502713278278563;0.18328277473559607
15;0.2622053007624485;0.1809179662642832
14;0.24615788886232465;0.1878487406654136
13;0.27598349082443535;0.16885449545080178
12;0.26539170205751744;0.16884344157844913
11;0.2746730757866024;0.1859952335369105
10;0.27667246176302923;0.1768427254061179
9;0.2508478534004311;0.18248239972580182
8;0.26179254368951127;0.2017661208119363
7;0.27581593243051294;0.20092156740807965
6;0.2856237607960212;0.19772842380663475
5;0.2785653538066191;0.20555702225831632
4;0.2631711865597385;0.20140473275350823
3;0.23652027754547902;0.22189980865768272
2;0.143265453634925;0.2484896993826716
1;0.2713632315831801;0.22907997007799405
0;0.32566617781368684;0.19346837718865584
