;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
953;956;603.1414685930524;751.4765228543963;117.0;3.3428824288504466;3.315122331891741;;;
954;957;563.9850053787231;776.9699703454971;134.0;3.329273223876953;3.319555282592773;the;2.0;0.0
955;958;654.70751953125;785.1885905947004;117.0;3.3522186279296875;3.3455592564174106;name;4.0;0.0
956;959;808.5100758870443;794.208080291748;150.0;3.3564215766059027;3.387208726671007;institute;7.0;8.208080291748047
957;960;902.1662704467773;787.6581293106079;167.0;3.3879669189453123;3.421797180175781;mentioned;8.0;1.658129310607933
958;961;967.2787055969238;790.1734553575515;133.0;3.464719772338867;3.487943649291992;the;10.0;4.173455357551461
959;962;546.8452863693236;786.9308915734291;267.0;3.5987863540649414;3.551733016967773;is;1.0;2.9936956500185667
960;963;630.0814590454102;792.6201048764315;184.0;3.679018887606534;3.628427678888494;name;4.0;6.620104876431469
961;964;700.2198053995769;795.8042335510253;150.0;3.693203396267361;3.658698187934028;of;5.0;9.804233551025277
962;965;768.3175048828125;798.1158571243286;150.0;3.702277289496528;3.683871799045139;institute;7.0;12.115857124328613
963;966;659.6592311859131;795.9774498939515;200.0;3.760589599609375;3.697438557942709;name;4.0;9.97744989395153
964;967;723.7631672450475;800.3306837081909;116.0;3.854339599609375;3.77689688546317;the;6.0;14.330683708190918
965;968;600.7999170476741;795.6285578987817;183.0;3.8677936900745737;3.793142145330256;full;3.0;9.62855789878165
966;969;728.0605112711589;801.8067054748534;150.0;3.8862169053819446;3.807630750868056;the;6.0;15.806705474853402
967;970;813.7723471901634;817.9929633574053;183.0;3.871559836647727;3.758875066583807;institute;7.0;31.9929633574053
968;971;905.7853953043619;805.121500968933;158.0;3.840457492404514;3.77610100640191;mentioned;8.0;19.121500968932992
