;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2697;2698;481.645907941072;342.3356345166331;67.0;2.909954071044922;2.8560333251953125;;;
2698;2699;348.0644546177076;321.4607216586237;100.0;2.871587117513021;2.79192860921224;bedroom;1.0;4.460721658623697
2699;2700;298.5565529925078;313.19939460867477;184.0;2.821871670809659;2.761141690340909;bedroom;1.0;0.0
2700;2701;423.5466939321957;311.8476023970183;233.0;2.817507062639509;2.8056324550083707;the;3.0;0.0
2701;2702;529.1646728770789;323.67305651157596;217.0;2.8534146822415867;2.856385451096755;has;5.0;6.673056511575965
2702;2703;585.8748832370925;319.7159339656001;200.0;2.891007741292318;2.8896306355794272;clean;7.0;2.7159339656000725
2703;2704;698.3066116001296;312.35262434378916;108.0;2.8697992960611978;2.886558532714844;minimalist;9.0;0.0
2704;2705;748.2457618381668;313.84742629424386;75.0;2.820355224609375;2.812420654296875;minimalist;9.0;0.0
2705;2706;840.2089744236159;306.83742282286937;258.0;2.814645385742188;2.834389241536458;appearance,;10.0;0.0
2706;2707;840.578910031526;313.84140484229374;325.0;2.774229431152344;2.78870849609375;appearance,;10.0;0.0
2707;2708;937.2293983127761;317.2852281798487;108.0;2.7390162150065103;2.79229482014974;featuring;11.0;0.0
2708;2709;1001.2289394591907;319.262503926058;108.0;2.676629202706473;2.7468981061662947;a;12.0;2.2625039260580024
2709;2710;1068.5179553653884;309.67020558015156;266.0;2.698160171508789;2.773815155029297;bed;14.0;0.0
2710;2711;1039.0061065342115;311.29645433322247;333.0;2.681163787841797;2.75205078125;large;13.0;0.0
2711;2712;1097.873520118603;307.32053773299504;150.0;2.689097086588541;2.772713555230035;bed;14.0;0.0
2712;2713;1150.0813842441726;309.8971778620844;200.0;2.687951405843099;2.7748438517252603;with;15.0;3.0813842441725683
2713;2714;1233.2857543026726;301.6547505496736;225.0;2.673998319185697;2.75762939453125;sheets;17.0;0.3452494503263779
2714;2715;329.46127722919846;384.1954304446345;142.0;2.788204616970486;2.7736104329427085;pillows,;19.0;0.0
2715;2716;290.29675060769785;388.78282078075785;184.0;2.795718106356534;2.814632068980824;and;18.0;0.0
2716;2717;390.22708036400115;391.892170898528;183.0;2.707683216441761;2.732600818980824;which;20.0;0.0
2717;2718;450.6856139111426;389.8263225913519;183.0;2.654502175071023;2.6576274525035517;gives;21.0;2.314386088857418
2718;2719;515.5199663466301;388.8228775729304;150.0;2.654407077365452;2.661685519748264;it;22.0;0.0
2719;2720;576.6968150760817;387.900174068368;200.0;2.6623191833496094;2.661659240722656;fresh;24.0;0.0
2720;2721;677.981560242258;392.9668527806105;316.0;2.6947688052528784;2.7234721936677637;inviting;26.0;0.0
2721;2722;733.1653495456862;390.45290963546086;108.0;2.743446350097656;2.815216064453125;look.;27.0;0.0
2722;2723;332.45090862771747;316.4839562167292;250.0;2.789080810546875;2.835645548502604;bedroom;1.0;0.0
2723;2724;413.60859794767475;311.54808277763397;183.0;2.800198641690341;2.897707852450284;the;3.0;0.0
2724;2725;480.2906081821608;313.42841718093206;167.0;2.764906311035156;2.8466201782226563;image;4.0;0.0
2725;2726;543.9948077823806;315.3794864882593;200.0;2.792475382486979;2.8615519205729165;has;5.0;0.0
2726;2727;599.4995546281709;312.32893691299864;233.0;2.817206246512277;2.87509264264788;clean;7.0;0.0
2727;2728;719.542494495463;310.9184208212432;350.0;2.8249925885881697;2.8962169828869047;minimalist;9.0;0.0
2728;2729;828.4762130405593;308.4051180948382;141.0;2.7830753326416016;2.876928329467773;appearance,;10.0;0.0
2729;2730;859.5214395463838;305.1886782601754;234.0;2.749598911830357;2.820319039481027;appearance,;10.0;0.8113217398246206
2730;2731;721.4015316222766;321.93451932054126;233.0;2.8338590349469865;2.868943350655692;minimalist;9.0;4.934519320541256
2731;2732;885.810821754345;312.62795703307444;150.0;2.715728759765625;2.813298543294271;appearance,;10.0;0.0
2732;2733;960.7488081860449;307.2258045814725;183.0;2.715340354225852;2.8223835338245737;featuring;11.0;0.0
2733;2734;1054.1686066035697;306.577951033596;183.0;2.718476728959517;2.8215789794921875;large;13.0;0.0
2734;2735;882.4717399953352;340.9088061341879;2100.0;2.738299385446017;2.788841310611441;appearance,;10.0;19.9088061341879
2735;2736;422.32786022683854;393.20932485953625;167.0;2.713117980957031;2.677412414550781;which;20.0;0.0
2736;2737;583.2030364658522;387.91373660460766;333.0;2.719146728515625;2.710736083984375;fresh;24.0;0.0
2737;2738;654.8199240132718;387.6893800046531;217.0;2.720402644230769;2.7307105431189904;inviting;26.0;0.0
2738;2739;755.4996855664159;383.0495914037049;183.0;2.7052126797762783;2.72650146484375;look.;27.0;0.0
2739;2740;826.0105216648268;385.7977655161982;250.0;2.699591064453125;2.7302520751953123;room;29.0;1.202234483801817
2740;2741;918.5799134058983;381.49823620896905;350.0;2.703849429175967;2.744352068219866;well-lit,;31.0;1.5017637910309531
2741;2742;1007.7093597080398;372.97126583949375;200.0;2.6779441833496094;2.7157605489095054;with;32.0;11.07942136222886
2742;2743;1043.7650033098907;375.47053600771153;183.0;2.67491288618608;2.720672607421875;light;34.0;7.52946399228847
2743;2744;979.772393765657;380.7352733482485;133.0;2.67812728881836;2.7244319915771484;with;32.0;2.2647266517515163
2744;2745;1078.4037871982741;379.18337457076365;200.0;2.66070556640625;2.737291971842448;on,;35.0;7.816625429236353
2745;2746;991.9946151401687;377.98740010157877;267.0;2.68813705444336;2.7527332305908203;with;32.0;5.012599898421229
2746;2747;1035.6835438910136;375.397722923636;216.0;2.670874962439904;2.750981257512019;light;34.0;7.6022770763639755
2747;2748;1147.3946647312332;381.6527586688166;250.0;2.6429514567057293;2.708958943684896;creating;36.0;1.3472413311833975
2748;2749;1228.9089294101882;383.36128096476847;208.0;2.6215858459472656;2.693116505940756;cozy;38.0;3.6387190352315315
2749;2750;463.0180198337721;442.8601486910945;159.0;2.734237670898437;2.7210372924804687;overall;41.0;23.13985130890552
2750;2751;283.04804670719227;469.2211675900023;284.0;2.751844518324908;2.768706377814798;atmosphere.;39.0;0.0
2751;2752;392.67103795289063;467.5830578728627;183.0;2.674618807705966;2.6678702614524146;The;40.0;0.0
2752;2753;466.0312425917474;465.58959929839426;150.0;2.658933851453993;2.655760023328993;overall;41.0;0.41040070160573805
2753;2754;549.9830318119215;468.6927191485529;200.0;2.6668014526367188;2.684342702229818;atmosphere;42.0;0.0
