;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4966;4967;516.3940200805664;771.6185159683228;184.0;2.2685976895419038;2.151329734108665;;;
4967;4968;501.89293416341144;759.1387796401978;150.0;2.3253038194444446;2.2712860107421875;Could;0.0;10.861220359802246
4968;4969;608.7091621398927;758.5798413276673;166.0;2.2785293579101564;2.66962890625;give;2.0;11.420158672332718
4969;4970;695.8466062545776;757.1371943950653;133.0;2.3101768493652344;2.6922779083251958;blow-by-blow;4.0;12.862805604934692
4970;4971;502.26381010167734;750.8653719284955;283.0;2.411329381606158;2.3699807559742645;Could;0.0;19.134628071504494
4971;4972;560.28989202326;755.010165387934;183.0;2.3852109042080967;2.392342307350852;Could;0.0;17.129432315590687
4972;4973;615.6442990984235;751.7583221708026;117.0;2.3448050362723216;2.5562853131975447;give;2.0;18.241677829197442
4973;4974;684.4288558959961;759.3209833145141;167.0;2.4004364013671875;2.292413330078125;blow-by-blow;4.0;10.679016685485863
4974;4975;764.3348818692294;743.5079585422169;367.0;2.4338198575106533;2.347942005504261;blow-by-blow;4.0;26.492041457783102
4975;4976;810.6692825317382;741.3205987930298;166.0;2.474528503417969;2.472724914550781;description;5.0;28.67940120697017
4976;4977;876.8569507598877;747.8084000945091;267.0;2.4188404083251958;2.457752227783203;description;5.0;22.191599905490875
4977;4978;959.3382339477539;746.6568720817565;167.0;2.4022201538085937;2.4961669921875;the;7.0;23.343127918243454
4978;4979;1009.5234909057617;744.0505785942078;108.0;2.411702473958333;2.4825642903645835;image?;8.0;25.949421405792236
4983;4984;502.2282279968262;776.6649716377258;166.0;2.327008056640625;2.2858596801757813;Could;0.0;0.0
4984;4985;561.5584383877841;756.8010109988127;183.0;2.3066461736505683;2.1098466352982954;Could;0.0;16.296535063212954
4985;4986;637.3554985739968;755.2397242459383;183.0;2.294199163263494;2.678408536044034;give;2.0;14.760275754061695
4986;4987;685.3122539520263;756.73908162117;200.0;2.3588053385416665;2.6798604329427085;blow-by-blow;4.0;13.260918378829956
4987;4988;782.0355293967507;742.3909404061058;183.0;2.3742717396129263;2.1422354958274146;blow-by-blow;4.0;27.609059593894244
4988;4989;868.3832778930664;740.9316952228546;200.0;2.3576812744140625;2.317338307698568;description;5.0;29.068304777145386
4989;4990;959.5981187086838;748.3652354753934;217.0;2.400574904221755;2.4966055063100963;the;7.0;21.634764524606567
4990;4991;1018.6890309651692;738.726728439331;150.0;2.4728240966796875;2.557257758246528;image?;8.0;31.273271560668945
4992;4993;537.9977934464164;766.7950592870297;383.0;2.3595760179602583;2.3365551492442256;Could;0.0;3.204940712970256
4993;4994;586.0880498886108;757.6655262708664;134.0;2.3843860626220703;2.226766586303711;you;1.0;16.334473729133606
4994;4995;687.7137886047362;751.8674377441406;174.0;2.384220886230469;2.7014236450195312;blow-by-blow;4.0;18.132562255859398
4998;4999;947.959736415318;773.1633690425327;117.0;2.4242640904017856;2.5409654889787947;the;7.0;0.0
4999;5000;961.6000088778409;745.8602293187921;183.0;2.42302773215554;2.5458263050426138;the;7.0;24.19273769027544
5000;5001;864.374379938299;734.8773991844871;183.0;2.388090653852983;2.40545654296875;description;5.0;35.1226008155129
5001;5002;961.4796123504639;738.0402567386627;141.0;2.402606964111328;2.4891319274902344;the;7.0;31.9939750896671
5017;5018;712.8420639038085;731.3727814601018;217.0;2.6620342548076925;2.721111591045673;blow-by-blow;4.0;38.627218539898195
