;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
392;393;927.6261422293528;658.7847682407925;117.0;2.558567592075893;2.5888148716517856;;;
393;394;535.3697982788085;743.5326873779297;166.0;2.6836471557617188;2.6487335205078124;is;1.0;26.467312622070267
394;395;486.31217651367183;754.166556930542;250.0;2.689958699544271;2.7126678466796874;What;0.0;15.833443069457985
395;396;575.032872390747;730.999600982666;334.0;2.6108489990234376;2.586963653564453;the;2.0;39.00039901733396
396;397;499.0600748062134;747.448963701725;267.0;2.629227638244629;2.6396045684814453;What;0.0;22.551036298274994
397;398;579.3356468894265;751.9658460617065;183.0;2.586202448064631;2.598521839488636;the;2.0;18.034153938293457
398;399;637.4538993835449;752.0720129013062;300.0;2.559581332736545;2.5792744954427085;main;3.0;17.933732072865244
399;400;711.5744857788086;739.1763854026794;300.0;2.5469640096028647;2.5507159762912326;of;5.0;30.823614597320557
400;401;746.4622856140136;741.6163438796997;166.0;2.596989440917969;2.6495101928710936;the;6.0;28.383656120300316
401;402;1021.9282791137695;746.7626086235047;167.0;2.5758132934570312;2.722447204589844;image?;11.0;23.23739137649534
402;403;969.7706064077523;735.4975012999315;216.0;2.597367506760817;2.6941152719350963;the;10.0;34.502498700068486
407;408;540.1954216003419;767.034034538269;166.0;2.6471588134765627;2.6140213012695312;is;1.0;2.9659654617310025
408;409;633.4759722622958;756.3747282028198;183.0;2.647423484108665;2.674155495383523;main;3.0;13.625271797180176
409;410;693.8400901794435;746.551853942871;167.0;2.635655212402344;2.6501510620117186;topic;4.0;23.76051022395584
410;411;540.4296862284342;748.8718943595886;300.0;2.648696051703559;2.6604461669921875;is;1.0;21.128105640411377
411;412;666.8430829729352;741.8649767466953;233.0;2.6603382655552457;2.620447431291853;topic;4.0;28.135023253304666
412;413;743.5967489389272;741.1992134681115;216.0;2.66156005859375;2.6326634333683896;the;6.0;28.800786531888548
413;414;827.795200694691;738.8796124024824;183.0;2.629266912286932;2.6056948575106533;mentioned;8.0;31.120387597517606
414;415;886.2793023245677;733.2344018391201;233.0;2.5951341901506697;2.560304914202009;mentioned;8.0;36.765598160879904
415;416;957.0823440551758;731.9134969711304;200.0;2.5814170837402344;2.6144587198893228;the;10.0;38.08650302886963
416;417;995.0735244750977;734.0736837387085;200.0;2.580332438151041;2.602544148763021;image?;11.0;35.926316261291504
417;418;919.8317356109619;731.8319621086121;133.0;2.564151763916016;2.5117225646972656;mentioned;8.0;38.16803789138794
420;421;480.9406004685621;735.6985728924091;209.0;2.646055955153245;2.6444666935847354;What;0.0;34.30142710759094
421;422;537.1819633483886;756.3666506767273;167.0;2.675978088378906;2.6647003173828123;is;1.0;13.633349323272682
422;423;597.8181472778319;755.9157949447632;167.0;2.6281158447265627;2.5576446533203123;main;3.0;14.084205055236794
423;424;665.3912132263183;752.5715472221375;167.0;2.6213424682617186;2.5698471069335938;topic;4.0;17.428452777862503
424;425;737.4110905573918;740.2545899611254;217.0;2.645660400390625;2.4666830209585338;the;6.0;29.74541003887464
425;426;808.3831263950893;736.4627012525286;233.0;2.629360743931361;2.5432837350027904;report;7.0;34.53729874747137
426;427;894.6149041312083;737.8063150814602;234.0;2.5590972900390625;2.564244951520647;mentioned;8.0;32.193684918539816
427;428;980.1659393310547;740.742343711853;250.0;2.562630208333333;2.623634847005208;the;10.0;29.257656288147018
428;429;1034.4164276123047;741.0599870681763;150.0;2.567538791232639;2.6363389756944446;image?;11.0;28.94001293182373
439;440;557.2226858139038;742.3560426235199;133.0;2.6720428466796875;2.6423587799072266;the;2.0;27.643957376480103
440;441;494.28667831420887;753.7337254285812;133.0;2.627914428710937;2.584249496459961;What;0.0;16.266274571418762
441;442;639.9524561564127;757.0974054336548;150.0;2.6292351616753478;2.4996337890625;main;3.0;13.236084915828412
442;443;774.5302917480468;741.9466881752014;166.0;2.583067321777344;2.513145446777344;report;7.0;29.053311824798584
443;444;845.4699966430663;743.9876295089722;167.0;2.565879821777344;2.507887268066406;mentioned;8.0;26.01237049102781
444;445;906.5506248474121;739.1737325191498;200.0;2.562342325846354;2.500572204589844;mentioned;8.0;30.82626748085022
445;446;976.2730911254883;741.9520980834961;166.0;2.562396240234375;2.575045776367188;the;10.0;28.04790191650386
446;447;1034.5233306884766;747.1672179882343;225.0;2.5670318603515625;2.598197350135216;image?;11.0;22.832782011765744
447;448;709.1203602382116;730.6224464688983;109.0;2.6035548618861606;2.3055834089006697;of;5.0;39.37755353110174
448;449;620.8005554199219;746.2986362457275;250.0;2.6197804768880206;2.5736012776692707;main;3.0;23.701363754272506
456;457;981.2663352272727;749.228651566939;183.0;2.643159346147017;2.703804709694602;the;10.0;20.773055870066695
457;458;1017.8000139508929;751.9570766176496;117.0;2.665666852678572;2.7456795828683034;image?;11.0;18.04292338235041
458;459;878.1327896118164;754.222870690482;234.0;2.625868661063058;2.649042401994978;mentioned;8.0;15.777129309518045
459;460;786.2446746826172;739.6107551029751;117.0;2.636223929268973;2.6034066336495534;report;7.0;31.389244897024923
460;461;512.5413927350725;760.4829111099243;233.0;2.694841657366072;2.680395943777902;What;0.0;9.517088890075684
461;462;625.1928085327149;755.3706018447876;167.0;2.6819061279296874;2.6583282470703127;main;3.0;14.629398155212357
462;463;716.5124442360618;748.378815390847;183.0;2.709444912997159;2.610465309836648;of;5.0;21.674019273551284
463;464;622.3395824432373;753.6512603759766;66.0;2.733905792236328;2.6592788696289062;main;3.0;16.348739624023438
464;465;776.7112982613698;743.0987481389727;233.0;2.694006783621652;2.5897914341517856;report;7.0;27.901251861027276
465;466;824.9356994628906;744.3646202087402;200.0;2.66546376546224;2.603754679361979;mentioned;8.0;25.635379791259766
466;467;887.282746258904;747.6308808046228;284.0;2.619943057789522;2.613203160903033;mentioned;8.0;22.369119195377152
