;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3379;3380;411.6232040405273;327.05222339630126;76.0;2.7487823486328127;2.677972412109375;;;
3380;3381;694.30936565805;315.4843284221405;1575.0;2.6267718051342253;2.616593218864278;casual;9.0;0.0
3381;3382;1139.0752655029296;313.91628627777095;242.0;2.6591288248697915;2.68087666829427;different;17.0;0.0
3382;3383;1218.2428951263428;313.2409016489982;134.0;2.6737728118896484;2.6983718872070312;dishes;18.0;0.0
3383;3384;379.9854377746582;379.7159399986267;166.0;2.6793258666992186;2.6498291015625;plate;22.0;3.284060001373291
3384;3385;329.0523441859653;386.4104274681636;233.0;2.657893589564732;2.6353345598493303;One;21.0;0.0
3385;3386;274.0957789421081;385.9825791120529;133.0;2.6066150665283203;2.61880874633789;them.;20.0;0.0
3386;3387;523.9251584139737;393.808171749115;184.0;2.600556807084517;2.6142716841264204;sandwich;25.0;0.0
3387;3388;598.8233671188353;395.8304725885391;133.0;2.635324478149414;2.61408805847168;sandwich;25.0;0.0
3388;3389;693.4976323445637;397.0976014137268;308.0;2.6274625990125866;2.639533148871528;fries;27.0;0.0
3389;3390;785.2258758544922;398.32641572218677;209.0;2.69174311711238;2.688396747295673;another;29.0;0.3264157221867663
3390;3391;892.6154271906073;400.117730400779;184.0;2.707029862837358;2.7304021661931817;a;31.0;2.663529060952225
3391;3392;967.7134523391724;398.1072367429733;267.0;2.656915664672852;2.6905555725097656;and;33.0;0.10723674297332764
3392;3393;1044.5734466552735;390.63824701309204;250.0;2.642331949869792;2.6768697102864585;side;35.0;0.0
3393;3394;1098.7354888916016;393.4951997995376;267.0;2.653018951416016;2.6715288162231445;dish;36.0;0.0
3394;3395;1184.1612213134767;397.91207513809206;250.0;2.6736419677734373;2.671184285481771;rice;38.0;0.1612213134767444
3395;3396;1147.3774108886719;393.0021411180496;74.0;2.6719741821289062;2.6536521911621094;rice;38.0;3.622589111328125
3396;3397;1218.4680044991628;396.63571970803395;109.0;2.6707284109933034;2.6537562779017856;beans.;40.0;0.0
3397;3398;365.4719967842101;484.3456038236618;133.0;2.710365295410156;2.6618881225585938;dishes;42.0;3.345603823661804
3398;3399;311.3420820236206;467.25226449966436;200.0;2.6847000122070312;2.652898152669271;These;41.0;0.0
3399;3400;419.61588842218566;465.0045745156028;184.0;2.637877030806108;2.6219551780007104;are;43.0;5.033248883052286
3400;3401;508.5498352050781;462.5984115600586;150.0;2.650968763563368;2.62784661187066;in;45.0;3.4015884399414062
3401;3402;600.047882080078;465.8730597496033;108.0;2.6715825398763022;2.6512247721354165;and;47.0;0.12694025039667167
3402;3403;667.2344865065355;466.8513648693378;216.0;2.714369553786057;2.6611785888671875;bowls;48.0;0.0
3403;3404;807.0315399169922;480.4557580947876;183.0;2.6952056884765625;2.6905711780894888;dining;51.0;0.0
3404;3405;743.4967056274414;480.3120981216431;250.0;2.680799357096354;2.651503499348958;white;50.0;0.0
3405;3406;804.4173466609075;477.3676815032959;217.0;2.7061122013972354;2.704187246469351;dining;51.0;0.0
3406;3407;859.1197030203684;477.9671524592808;117.0;2.689934866768973;2.7205941336495534;tables,;52.0;0.0
3407;3408;595.4083070755005;467.36235094070435;267.0;2.7096433639526367;2.6706056594848637;and;47.0;0.0
3408;3409;565.1761120066923;469.17619396658506;284.0;2.6862424962660847;2.654735789579504;cups;46.0;0.8238060334149395
3409;3410;651.6815208435058;475.8677387237549;175.0;2.67357177734375;2.63511962890625;bowls;48.0;0.0
3410;3411;708.7982521057129;483.4349756240844;92.0;2.659917195638021;2.6233189900716147;white;50.0;2.7153828995758205
3411;3412;768.409907023112;485.50544929504395;300.0;2.620914035373264;2.605506896972656;dining;51.0;0.5054492950439453
3412;3413;871.5837995741103;480.50548839569086;450.0;2.5530678077980324;2.567801581488715;tables,;52.0;0.0
3413;3414;921.4456362043109;474.5480716569083;233.0;2.5134756905691966;2.537352425711496;which;53.0;0.0
3414;3415;1012.4115633283343;476.1187383106777;233.0;2.5183258056640625;2.5626536778041293;suggests;54.0;0.0
3415;3416;1093.2269065163352;471.1420172778043;183.0;2.5150215842507104;2.547493674538352;that;55.0;0.0
3416;3417;1171.6619659423827;468.72251930236814;167.0;2.5042938232421874;2.519113159179688;might;57.0;0.0
3417;3418;1230.9944274902346;467.0279125213623;84.0;2.516473388671875;2.520333862304688;be;58.0;0.0
3418;3419;498.9146626790365;546.2116556167603;150.0;2.542512681749132;2.521287706163194;evening;62.0;0.7883443832397461
3419;3420;436.115125020345;550.6904010772705;150.0;2.5533074273003478;2.5155453152126737;evening;62.0;0.0
3420;3421;598.4214904785156;548.7376207351685;250.0;2.566782633463541;2.518285115559896;gathering;63.0;0.0
3421;3422;636.4123907089233;556.175651550293;133.0;2.585277557373047;2.5226821899414062;or;64.0;3.41239070892334
3422;3423;761.3833530970983;557.9577375820705;234.0;2.579626900809152;2.5426254272460938;where;67.0;0.6166469029017208
3423;3424;857.8892045454545;561.84735436873;183.0;2.539305253462358;2.556804310191761;people;68.0;0.0
3424;3425;983.8930389404296;554.4336061477661;250.0;2.4599761962890625;2.533599853515625;their;70.0;0.0
3425;3426;1078.6633660452708;550.0578810146877;233.0;2.445125034877232;2.493615286690848;together.;72.0;0.0
