;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2250;2252;398.6787700653075;389.7458159923553;134.0;2.666690826416016;2.4751930236816406;;;
2251;2253;324.084666442871;390.0339560508728;250.0;2.660252888997396;2.4221771240234373;purpose;1.0;0.0
2252;2254;457.06175804138184;386.81885111331934;200.0;2.58846918741862;2.4006627400716147;Om;4.0;0.0
2253;2255;525.0653137207032;390.5503383636474;167.0;2.603791809082032;2.4352371215820314;chanting;5.0;0.0
2254;2256;643.037325772372;390.28482588854706;183.0;2.623013583096591;2.466989690607244;mentioned;6.0;0.0
2255;2257;761.4016130887545;385.3428081365732;216.0;2.6439713698167067;2.4776329627403846;image;9.0;0.0
2256;2258;897.6251487731934;383.61399650573725;200.0;2.6571833292643228;2.492265065511068;meditate;12.0;0.0
2257;2259;1071.8158645629883;361.3373976945877;200.0;2.628210703531901;2.443436940511068;deep;15.0;21.662602305412292
2258;2260;1132.0845184326172;357.78783416748047;150.0;2.637703789605035;2.4464959038628478;mantra;16.0;26.21216583251953
2259;2261;1237.6007291353665;358.90102122380176;217.0;2.6217275766225963;2.4424062875600963;chants;17.0;24.098978776198237
2260;2262;698.4442291259766;453.254378232089;183.0;2.6543759432705967;2.4592756791548296;positive;19.0;11.745621767911018
2261;2263;800.8387725830078;455.8158857345581;250.0;2.6735198974609373;2.45987548828125;transformation.;20.0;10.184114265441906
2262;2264;781.123140335083;444.16740614175797;267.0;2.770182609558105;2.57668685913086;transformation.;20.0;21.832593858242035
2263;2265;1214.497746785482;357.5779752731323;150.0;2.7938656277126737;2.604673597547743;chants;17.0;25.422024726867676
