;mean;std
31;0.3048387362410079;0.19358692153273144
30;0.43451741391216114;0.16153388244872893
29;0.314099487382829;0.1906359822608776
28;0.3190940336846419;0.20116129962117113
27;0.39835672293808944;0.17991256567170535
26;0.41458171583936065;0.17455958841748195
25;0.35252842845361315;0.19819127218129315
24;0.3983248683389938;0.16701514762650987
23;0.4874814936821298;0.16918269479818746
22;0.387327854401934;0.16080667358809891
21;0.4337959133272448;0.16280762794420225
20;0.4104923032691152;0.16914414539000655
19;0.4662838563779615;0.15846439243532157
18;0.44310663495172387;0.18173169667337177
17;0.4169014828363244;0.15672925870554083
16;0.4402173375802287;0.1768944396544912
15;0.41956307208508126;0.17130523036125148
14;0.3963696696812411;0.1432151992291849
13;0.38518725967685513;0.18254275239683107
12;0.38935778739460414;0.154648325786176
11;0.3623884463569018;0.187743355552153
10;0.36899457708057654;0.1910703517602559
9;0.43169205968310437;0.1654648748392675
8;0.38542486337725224;0.17177787985234036
7;0.3590768118533247;0.19230123880299843
6;0.30800121021598253;0.19197366337274324
5;0.39185649182257387;0.17969356306328133
4;0.4700906147376765;0.16114142438233964
3;0.30597399369405337;0.19683376354870108
2;0.4466023143338497;0.17656021610742675
1;-0.00716246478663944;0.2529378842097978
0;0.05899517698463957;0.24362633634336311
