;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1172;1173;646.4187431335448;422.18476908547535;233.0;2.564906529017857;2.4882027762276784;;;
1173;1174;453.42196655273426;391.07130146026606;200.0;2.5333964029947915;2.4127985636393228;room,;25.0;30.071301460266056
1174;1175;515.7744522094725;382.10690832138056;100.0;2.515716552734375;2.428009033203125;while;26.0;24.10690832138056
1175;1176;579.3679008483887;370.7558589935303;167.0;2.4542510986328123;2.337298583984375;the;27.0;12.755858993530296
1176;1177;695.8102684020996;368.39871597290033;300.0;2.402559068467882;2.3181271023220487;positioned;30.0;6.398715972900334
1177;1178;841.5888677324567;374.60291699000766;233.0;2.467291695731027;2.4043470110212053;the;32.0;16.602916990007657
1178;1179;1078.9723854064941;382.127801656723;133.0;2.500797271728516;2.4661521911621094;refrigerator;36.0;20.127801656723022
1179;1180;959.4264823913574;379.7591694831848;167.0;2.492236328125;2.4366455078125;table.;34.0;21.75916948318479
1180;1181;906.1427574157715;371.7641022205353;200.0;2.47601064046224;2.419952392578125;dining;33.0;9.764102220535278
1181;1182;1203.0192070007324;379.56225585937494;100.0;2.579503377278646;2.5185445149739585;situated;38.0;21.562255859374943
1182;1183;1285.711627960205;378.9538128376007;200.0;2.5920181274414062;2.497723897298177;in;39.0;25.041386018994192
1183;1184;1360.5757916768391;380.6342010498047;300.0;2.4512125651041665;2.3575269911024304;in;39.0;91.42197727210772
1184;1185;534.9244270324707;457.0143628120422;100.0;2.414850870768229;2.3015289306640625;Additionally,;43.0;13.01436281204218
1185;1186;433.5721626281738;455.69332122802734;200.0;2.423100789388021;2.3104476928710938;Additionally,;43.0;11.693321228027344
1186;1187;509.85270500183105;454.8151772618293;267.0;2.4318885803222656;2.318063735961914;Additionally,;43.0;10.81517726182932
1187;1188;691.1789283752441;441.69743335247034;400.0;2.4268366495768228;2.333197275797526;in;48.0;1.7068378216884605
1188;1189;847.2145668029784;454.3693133354187;174.0;2.486883544921875;2.4517364501953125;room,;51.0;12.780193743467992
1189;1190;959.8663200378419;453.8585778236389;166.0;2.592138671875;2.6023223876953123;adds;53.0;13.858577823638882
1190;1191;1081.9794680277507;465.7948236465454;300.0;2.4879591200086804;2.448255750868056;cozy;56.0;22.88508928832067
1191;1192;1206.8246612548828;467.3737750053405;400.0;2.4451217651367188;2.395263671875;functional;58.0;27.37377500534052
1192;1193;1290.9445060729981;459.48335981369013;500.0;2.524070231119792;2.443125406901041;setup;59.0;20.181542770414758
1194;1195;517.8521251678466;519.8677747249603;133.0;2.57949447631836;2.5069313049316406;presence;64.0;0.0
1195;1196;434.2311644120649;540.6041391979564;366.0;2.526824951171875;2.446042147549716;The;63.0;18.604139197956442
1196;1197;586.9739728655134;543.29811164311;466.0;2.457611083984375;2.396541050502232;these;66.0;21.29811164311002
1197;1198;724.8175010681151;541.7944664955139;200.0;2.4493916829427085;2.393152872721354;indicates;68.0;19.794466495513916
1198;1199;1015.3254051208496;540.2436861991882;200.0;2.450996398925781;2.427355448404948;designed;73.0;14.243686199188232
1199;1200;1265.9398155212402;557.8226265907288;100.0;2.5125935872395835;2.471888224283854;both;76.0;40.06366878850362
1200;1201;1344.0205818176269;544.7080793380737;334.0;2.544325256347656;2.456990051269531;both;76.0;98.66918971908012
1201;1202;1091.7467286246165;543.405951159341;234.0;2.496677943638393;2.4558933803013394;accommodate;75.0;21.405951159341043
1202;1203;1186.9413588387624;549.9440241541181;233.0;2.506720406668527;2.4582018171037947;accommodate;75.0;27.944024154118097
1203;1204;591.5118503570557;642.1710340976715;142.0;2.5454254150390625;2.377155303955078;activities,;80.0;36.17103409767151
