;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1520;1521;429.82156906127926;755.8273721694947;166.0;3.2558364868164062;3.343281555175781;;;
1521;1522;382.74441051483154;772.711106300354;200.0;3.2792383829752603;3.3931808471679688;Can;0.0;1.0294751988245865
1522;1523;442.25914154052725;773.6275669097901;250.0;3.366135660807292;3.450861612955729;spot;2.0;0.0
1523;1524;524.2782869338988;771.4354020953178;267.0;3.372016906738281;3.4645586013793945;purple;4.0;0.0
1524;1525;581.815366744995;764.0698946714401;266.0;3.428291320800781;3.509116172790528;umbrella;5.0;0.1846332550049965
1525;1526;541.1355866652268;768.9203952642588;217.0;3.48092533991887;3.546767014723557;purple;4.0;0.0
1526;1527;632.1903930664062;776.3511754989623;250.0;3.550732421875;3.620147705078125;umbrella;5.0;4.351175498962334
1527;1528;748.6504689996891;766.055587161671;183.0;3.5046220259232954;3.6219232732599433;the;7.0;0.6504689996891102
1528;1529;724.2445850372313;769.3344229459763;133.0;3.5123233795166016;3.647005081176758;the;7.0;0.0
1529;1530;704.0261287689209;766.4198477268219;200.0;3.554918924967448;3.67291005452474;near;6.0;0.0
1530;1531;793.6591930389404;766.042529797554;667.0;3.492066192626953;3.6229621887207033;green;8.0;0.0
1531;1532;869.8505076746786;768.8140037598148;525.0;3.323827435893397;3.5160945769279235;leaves?;9.0;0.0
1532;1533;800.9935128348216;785.0630730220249;366.0;3.2071031842912947;3.4052945091610862;someone.;17.0;0.9369269779750766
1533;1534;862.2524363199869;763.8313608169556;150.0;3.239193386501736;3.444273206922743;leaves?;9.0;0.0
1536;1537;410.45337559626654;757.9676315601056;216.0;3.242877666766827;3.31866689828726;you;1.0;3.0323684398944124
1537;1538;385.49867477416996;767.4794340133667;167.0;3.293463134765625;3.389788818359375;Can;0.0;3.498674774169956
1538;1539;457.3583145141601;761.7968866825104;200.0;3.3164889017740884;3.436473846435547;spot;2.0;0.0
1539;1540;531.7351753234863;759.3911765098572;500.0;3.367203776041667;3.4468653361002604;purple;4.0;0.0
1540;1541;596.9227899823869;768.2263357298715;233.0;3.3927514212472096;3.476353236607143;umbrella;5.0;0.0
1541;1542;630.3306492396764;763.7349071502686;116.0;3.3906402587890625;3.481209891183036;umbrella;5.0;0.0
1546;1547;767.5682234082902;786.6625726563589;467.0;3.5955118451799666;3.770258222307478;green;8.0;10.662572656358861
1547;1548;828.3062210083008;765.8142070770264;133.0;3.5473709106445312;3.7191162109375;leaves?;9.0;0.0
1548;1549;868.6950327555339;759.4059734344482;150.0;3.478573269314236;3.637379964192709;leaves?;9.0;0.0
1554;1555;972.8458159073539;776.9494592832482;383.0;3.4688488504161006;3.689195715862772;appears;11.0;0.9494592832481885
1555;1556;1047.2182825261896;765.9963101473722;184.0;3.529471657492898;3.694765957919034;be;13.0;0.0
1556;1557;1084.266808943315;764.4944080872968;367.0;3.4598867242986504;3.641441345214844;left;14.0;0.0
1557;1558;1142.3544578552246;759.3256645202637;200.0;3.468423207600912;3.6645240783691406;behind;15.0;0.0
1558;1559;1169.6162770589192;759.7254838943481;150.0;3.5317925347222223;3.734522501627604;by;16.0;0.0
1559;1560;766.3761798313685;805.8880172457013;467.0;3.670720781598772;3.7543814522879466;someone.;17.0;7.888017245701349
1572;1573;563.9703941345214;749.2087819576263;66.0;3.606266021728516;3.643657684326172;purple;4.0;7.791218042373657
1573;1574;420.13319492340077;779.5655096769334;133.0;3.607440948486328;3.6977787017822266;you;1.0;3.5655096769334023
1574;1575;396.56215831211625;770.9310268674578;233.0;3.6556810651506697;3.772008623395647;you;1.0;0.0
1575;1576;466.43078197132445;768.5667106455023;183.0;3.638577547940341;3.7511790882457383;spot;2.0;0.0
1576;1577;547.3174040944951;770.4054356123272;316.0;3.595062255859375;3.6615632709703942;purple;4.0;0.0
1577;1578;613.17176927839;768.1358524050031;350.0;3.5497654506138394;3.607817150297619;umbrella;5.0;0.0
1578;1579;750.253782419058;784.1146296721239;217.0;3.527904803936298;3.678416325495793;the;7.0;12.32249111523963
1579;1580;800.9791763305665;777.2136563301086;166.0;3.535319519042969;3.716050720214844;green;8.0;1.2136563301086198
1580;1581;700.286895350406;771.0508977488468;316.0;3.521874678762336;3.686392533151727;near;6.0;0.0
1581;1582;793.5062742233276;770.7296565771103;267.0;3.523036003112793;3.6971664428710938;green;8.0;0.0
1582;1583;853.2860275268554;771.0973932266236;167.0;3.5632080078125;3.7382827758789055;leaves?;9.0;0.0
1583;1584;963.1508903503418;792.4064040184021;200.0;3.634825388590495;3.7760009765625;appears;11.0;16.4064040184021
1584;1585;1030.9575805664062;794.5445636602548;217.0;3.754612849308894;3.8870743971604567;be;13.0;22.544563660254767
1585;1586;1074.2957876105058;790.0584009572079;317.0;3.628271805612664;3.733603226511102;left;14.0;18.058400957207937
1586;1587;1099.552890777588;780.5752551555632;200.0;3.54440180460612;3.6423823038736978;behind;15.0;8.57525515556324
1587;1588;1136.8381843566895;782.357568025589;200.0;3.54217529296875;3.669483184814453;behind;15.0;10.35756802558899
1588;1589;1152.2123636099009;776.6810635053195;217.0;3.5640153151292067;3.709349412184495;behind;15.0;4.681063505319457
1589;1590;765.0045433044434;813.151339173317;267.0;3.5986328125;3.694368362426758;someone.;17.0;15.151339173316956
1590;1591;797.1066741943359;762.6480717658997;67.0;3.619453430175781;3.754226684570313;someone.;17.0;23.351928234100342
