;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2596;2597;659.6921081542968;755.9913032054901;133.0;2.482288360595703;2.333127975463867;;;
2597;2598;618.1664581298828;764.4973411560059;150.0;2.5008341471354165;2.3649698893229165;What;0.0;5.502658843994141
2598;2599;732.0173670450845;752.6566457748413;150.0;2.499233669704861;2.38517083062066;title;3.0;17.802560876297
2599;2600;807.2838706970215;753.605658531189;200.0;2.412591298421224;2.3302510579427085;Naomi;5.0;16.394341468811035
2600;2601;850.587947845459;773.0942029953003;66.0;2.389873504638672;2.296844482421875;Klein's;6.0;0.0
2601;2602;930.3196655273437;778.5402709007265;175.0;2.3776031494140626;2.3007598876953126;book?;7.0;0.0
2602;2603;633.599245707194;769.3550863265991;142.0;2.4926876491970487;2.3545413547092013;What;0.0;3.6565671478715736
2623;2624;878.9971561431885;742.2432482242584;134.0;2.415111541748047;2.3214111328125;Klein's;6.0;27.756751775741577
2624;2625;924.8917655944824;774.862471818924;200.0;2.461435953776041;2.3655103047688804;book?;7.0;0.0
2625;2626;798.1466674804688;775.3658881187439;108.0;2.4835357666015625;2.3702926635742188;Naomi;5.0;0.0
2626;2627;885.4152488708496;777.7424449324608;266.0;2.6204986572265625;2.520920753479004;Klein's;6.0;0.0
2627;2628;952.4683837890625;764.2826035022736;200.0;2.5861231486002603;2.500312805175781;book?;7.0;5.71739649772644
2628;2629;837.2264556884766;757.1312161225538;217.0;2.471697293795072;2.3983482947716346;Klein's;6.0;12.868783877446162
2629;2630;877.4668649526742;759.2927194008461;216.0;2.4527259239783654;2.38217045710637;Klein's;6.0;10.707280599153933
2630;2631;786.2782516479492;744.1397352218628;66.0;2.4612693786621094;2.387435913085937;Naomi;5.0;25.860264778137207
2634;2635;661.5459671020507;771.3715724945068;100.0;2.555341084798177;2.456695556640625;the;2.0;0.0
2635;2636;787.0940915276024;755.9144020641551;284.0;2.5189873190487133;2.437640021829044;Naomi;5.0;14.08559793584493
