;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2269;2270;382.8628748113458;788.2647654013201;250.0;3.10780029296875;3.0035196940104165;;;
2270;2271;460.0478841074697;779.3824391431742;217.0;3.106183565579928;3.0037090594951925;spot;2.0;3.3824391431742242
2271;2272;569.6285663951528;781.6959934668108;183.0;3.0697201815518467;2.984488747336648;purple;4.0;5.695993466810819
2272;2273;552.094115890823;785.539640910142;217.0;3.0764394906850963;3.0036902794471154;purple;4.0;9.539640910141998
2273;2274;650.9007693204013;779.5941278717736;183.0;3.081259987571023;3.044249101118608;umbrella;5.0;7.594127871773594
2274;2275;633.319749658758;787.3555818037554;300.0;3.054612053765191;3.0147230360243054;umbrella;5.0;15.355581803755399
2275;2276;706.5793582942936;785.077171295673;217.0;3.043836153470553;3.023468017578125;near;6.0;13.077171295672997
2276;2277;812.5958939589462;784.7925807841413;350.0;2.9696451822916665;2.9400133405412947;green;8.0;9.16777739104433
2277;2278;854.0241174871272;784.0345776037738;250.0;2.941243489583333;2.923881022135417;leaves?;9.0;12.034577603773755
2283;2284;990.0666046142579;763.480482751673;175.0;3.2216616543856533;3.1959603049538354;appears;11.0;0.0
2284;2285;963.7072128616014;763.7413827155854;217.0;3.213065514197716;3.1794163630558896;appears;11.0;0.0
2285;2286;1104.9428461248224;769.1724892096087;300.0;2.9654244316948786;2.9404703776041665;behind;15.0;0.0
2286;2287;1180.2355050550618;767.357327255807;384.0;2.8900524636973506;2.8390131411345108;by;16.0;0.0
2287;2288;773.9834612066096;804.0916124557282;433.0;3.0394697922926683;2.88876225398137;someone.;17.0;6.091612455728182
2296;2297;903.1459863836116;767.1408321814105;492.0;3.153034973144531;3.1012903849283853;It;10.0;0.0
2297;2298;783.1584829303067;779.3713889806465;317.0;3.075870714689556;2.962079499897204;green;8.0;3.371388980646543
2298;2299;668.6440027410334;782.1492624716326;300.0;3.0798992580837674;2.94480217827691;near;6.0;10.419129128787482
2299;2300;600.1929033452815;781.2002912001177;200.0;3.0939598083496094;2.99576187133789;umbrella;5.0;9.200291200117704
2300;2301;389.9668221329197;786.2155242399737;300.0;3.137624952528212;3.0407282511393228;you;1.0;10.215578117187174
2301;2302;490.5032211140516;769.4548979239031;284.0;3.1097771139705883;3.009931676528033;the;3.0;0.0
2302;2303;581.9009531194514;778.6649599508806;250.0;3.036582438151042;2.957542928059896;umbrella;5.0;6.66569587000407
2303;2304;715.5050225487366;783.7700511580483;283.0;3.0152569939108456;2.960995842428769;near;6.0;12.033671186830457
2304;2305;801.7847121412104;784.8427203135058;266.0;2.990248680114746;2.958662986755371;green;8.0;8.842720313505765
2305;2306;878.6067782711674;779.6072774230661;583.0;2.996201869419643;2.964949253627232;leaves?;9.0;7.60727742306608
2306;2307;990.6656702215022;779.4531002478167;250.0;2.9875203450520837;2.976689656575521;appears;11.0;3.4531002478166783
