;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
846;847;517.7063247230149;790.7158691323003;317.0;3.0060954846833883;3.0593325966282894;;;
847;848;588.0831463162492;772.5700622738862;266.0;3.12161636352539;3.2096567153930664;title;3.0;0.0
848;849;632.0903015756994;773.079447025206;150.0;3.236112806532118;3.336430867513021;of;4.0;0.0
849;850;709.75082429095;778.227417224791;167.0;3.347978210449219;3.431382751464844;book;6.0;0.0
850;851;734.212622093215;782.016737803733;216.0;3.3926227276141825;3.442859356219952;book;6.0;0.0
851;852;782.4595620457719;778.7982401193643;267.0;3.360048294067383;3.36335563659668;study;8.0;0.0
856;857;784.8884990040849;834.9211807669662;83.0;2.9662689208984374;2.972970581054688;study;8.0;44.921180766966245
857;858;795.5469538991044;799.2338548840546;133.0;2.983793258666992;3.001209259033203;study;8.0;9.233854884054608
858;859;850.1324357161766;781.016079701764;183.0;3.0324249267578125;3.085238370028409;mentioned;9.0;0.0
859;860;893.6380786938043;780.0062543420729;183.0;3.09521484375;3.1898151744495737;mentioned;9.0;0.0
860;861;1002.8044147533747;774.4879231611535;184.0;3.106502186168324;3.2249395197088067;image?;12.0;0.0
861;862;1034.9622098543919;774.1798884129275;117.0;3.082765851702009;3.209051949637277;image?;12.0;0.0
864;865;600.0170499422824;791.7151054256054;117.0;2.964383806501116;3.018807547433036;title;3.0;5.7151054256054294
865;866;643.708899242122;771.9233977736496;100.0;2.9985427856445312;3.047821044921875;of;4.0;0.0
866;867;768.9514338795732;771.9169538396426;183.0;3.1067629727450283;3.188232421875;study;8.0;0.04856612042681263
867;868;812.5845248524736;779.5200788916611;200.0;3.261634826660156;3.332805633544922;study;8.0;0.0
868;869;888.4513774220537;784.3374756278063;250.0;3.323445638020833;3.4084808349609377;mentioned;9.0;0.0
869;870;915.3273188893388;781.3806586207412;75.0;3.3033981323242188;3.394634246826172;mentioned;9.0;0.0
