;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
2904;2905;308.970341682434;256.20665109157557;400.0;2.9815902709960938;2.8977076212565103;;;
2905;2906;399.5065482003348;252.93669605255127;233.0;2.962121146065848;2.8714730398995534;"""Little";2.0;58.93669605255127
2906;2907;782.6485595703125;250.258317232132;200.0;3.0146942138671875;2.9561691284179688;because;9.0;56.258317232131986
2907;2908;845.5429306030273;254.9363322257995;200.0;3.07635243733724;2.987536112467448;because;9.0;60.936332225799504
2908;2909;931.7089483087714;243.0089244409041;367.0;3.0081024169921875;2.994447187943892;emphasizes;11.0;45.00892444090411
2909;2910;1009.0387900216238;245.99887950079778;234.0;2.9931182861328125;2.959171840122768;the;12.0;51.998879500797784
2910;2911;1146.9098934173585;243.122367310524;1333.0;2.9229923248291017;2.9414905548095702;importance;13.0;45.122367310524
2911;2912;1262.3154296875;240.68734788894648;100.0;2.9190572102864585;2.930450439453125;paying;15.0;46.06553782443769
2912;2913;373.9090152067297;318.9964028246262;566.0;2.961581959443934;2.9057455623851105;occurrences;30.0;27.003597175373784
2913;2914;515.1751235961914;324.5966451644897;166.0;2.8817047119140624;2.8702789306640626;actions;32.0;19.673831668896316
2914;2915;578.9333419799805;318.83192396163935;300.0;2.88166978624132;2.896123250325521;have;34.0;23.168076038360653
2915;2916;664.8178939819335;322.93457250595094;333.0;2.966352844238281;2.933143615722656;significant;36.0;19.06542749404906
2916;2917;754.9556884765625;320.465247631073;300.0;2.956571790907118;2.962100558810764;impact;37.0;21.534752368927002
2917;2918;843.4933044433593;319.95548200607294;167.0;2.9985107421875;2.9694610595703126;the;39.0;22.04451799392706
2918;2919;974.6661376953125;325.3129949569702;200.0;3.016710917154948;3.01629638671875;picture,;41.0;16.687005043029785
2919;2920;1227.2297391024504;318.819043116136;366.0;3.077718561345881;3.143900090997869;not;46.0;24.180956883863985
2920;2921;472.8861379623412;396.1797847151756;267.0;2.990694046020508;2.980245590209961;power;49.0;32.82021528482443
2921;2922;560.8454933166503;392.98595774173737;133.0;2.9569969177246094;2.9584693908691406;small;51.0;32.014042258262634
2922;2923;753.2665201822915;396.20292520523066;300.0;2.9027269151475696;2.9071451822916665;quote;54.0;28.797074794769344
2923;2924;891.7272796630859;386.6362774372101;201.0;2.928021748860677;2.918370564778646;applied;57.0;38.36372256278992
2924;2925;970.635998065655;397.08892866281366;433.0;2.9172198955829325;2.916752741887019;various;59.0;27.911071337186343
2925;2926;1071.3727896554128;396.75286817550653;700.0;2.85858880905878;2.905032929920015;contexts,;60.0;28.247131824493465
2926;2927;1205.939298127827;394.2070472867865;633.0;2.8163508365028784;2.905671772203948;personal;63.0;30.79295271321348
2927;2928;398.4441947937012;476.9908118247985;200.0;2.8588587443033853;2.8567632039388022;business,;65.0;29.009188175201473
2928;2929;346.30666987101233;474.5327196121216;300.0;2.829255845811632;2.8121880425347223;business,;65.0;31.81535922646515
2929;2930;466.97172927856445;474.1969757080078;200.0;2.7055206298828125;2.733306884765625;or;66.0;35.80302429199219
2930;2931;565.0582809448241;466.6428880691528;200.0;2.656010945638021;2.718449910481771;global;68.0;39.357111930847225
2931;2932;643.5739860534668;474.71771478652954;133.0;2.722003936767578;2.740142822265625;issues,;69.0;31.28228521347046
2932;2933;784.2210571289062;468.94487915039065;166.0;2.77218017578125;2.7126708984375;reminds;72.0;37.05512084960935
2933;2934;860.559393310547;468.10961093902586;166.0;2.7474456787109376;2.7353302001953126;be;75.0;37.890389060974144
2934;2935;1143.6967555454798;476.8560043062483;233.0;2.785740443638393;2.8059234619140625;the;81.0;29.14399569375172
2935;2936;1196.2141418457031;474.4008779525756;300.0;2.7755805121527777;2.7862718370225696;potential;82.0;31.599122047424373
2936;2937;1010.9638366699219;470.06785225868225;267.0;2.8248519897460938;2.723232269287109;contexts,;60.0;28.141611388155603
2937;2938;948.3063888549805;468.4329664707183;400.0;2.8012606302897134;2.694138844807943;various;59.0;28.432966470718327
2938;2939;398.99519856770826;566.2616758346558;300.0;2.801996866861979;2.768764919704861;consequences;83.0;25.73832416534424
2939;2940;473.77377700805664;552.4083752632141;200.0;2.703867594401041;2.7391077677408853;they;84.0;35.59162473678589
2940;2941;569.213626384735;545.9932163357735;534.0;2.696982383728028;2.686326026916504;have.;86.0;42.00678366422653
2941;2942;724.0096435546875;566.0100588798523;66.0;;2.685752868652344;encourages;88.0;25.989941120147705
2942;2943;690.6565795898437;650.5656663894654;167.0;2.697738647460937;2.79991455078125;things,;103.0;19.434333610534622
2943;2944;816.4381713867188;636.6526765823364;200.0;2.7947006225585938;2.786590576171875;they;106.0;33.347323417663574
