;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
3469;3470;311.46336441040035;258.81895036697387;250.0;3.3215301513671878;3.1717325846354165;;;
3470;3471;358.8665213584899;242.3811902403831;133.0;3.2595672607421875;3.1263046264648438;bedroom;1.0;18.61880975961691
3471;3472;456.80117082595814;232.14904698729515;267.0;3.1945037841796875;3.076366424560547;image;4.0;28.85095301270485
3472;3473;567.8667310826919;233.7899511000689;284.0;3.173767987419577;3.0918022604549638;modern;7.0;29.792666476103765
3473;3474;676.3102488798254;231.57322690066167;283.0;3.1766249712775734;3.127155303955078;and;8.0;29.426773099338334
3474;3475;763.5495376586914;230.11498975753787;250.0;3.192426554361979;3.146553039550781;stylish;9.0;30.990062922654356
3475;3476;842.4887528852983;224.78328726508394;184.0;3.1932511763139204;3.1461902965198862;appearance,;10.0;40.21671273491606
3476;3477;952.4548492431641;234.91750431060785;250.0;3.170843505859375;3.124608357747396;featuring;11.0;26.082495689392147
3477;3478;1052.1337672642298;232.45042010716023;350.0;3.181461879185268;3.112973894391741;large;13.0;28.549893270179147
3478;3479;994.0846138000488;233.16635441780087;200.0;3.156256357828776;3.07137934366862;large;13.0;30.276860053338748
3479;3480;950.3203338623046;233.80197315216063;250.0;3.144886271158854;3.0589599609375;featuring;11.0;27.198026847839373
3480;3481;1069.9362060546875;231.34857330322265;250.0;3.1514312744140627;3.070778401692708;bed;14.0;29.65142669677735
3481;3482;1129.5594749450684;225.975694835186;400.0;3.117272059122721;3.0421714782714844;with;15.0;35.024305164813995
3482;3483;1200.8935255570846;223.7121290510351;367.0;3.08541523326527;3.0164649269797583;white;16.0;37.3999707226645
3483;3484;1167.382292175293;220.39353303909297;167.0;3.0987060546875;3.002632141113281;white;16.0;40.60646696090703
3484;3485;1220.9208240509033;226.46185916662216;141.0;3.0913753509521484;3.0092639923095703;pillows;17.0;34.53814083337784
3485;3486;333.08972272005934;331.83959406072444;175.0;3.2769109552556817;3.056820956143466;and;18.0;10.95261068320406
3486;3487;313.955027770996;326.3889023780823;250.0;3.328718058268229;3.1558512369791667;and;18.0;15.61109762191768
3487;3488;373.20191230773924;329.9128321409225;334.0;3.150386047363281;3.0230567932128904;white;20.0;12.08716785907751
3488;3489;433.6195826810948;323.6190541211296;284.0;3.066763485179228;3.0000529569738053;comforter.;21.0;18.38094587887042
3489;3490;825.7328338623047;215.92119133472437;200.0;3.04363759358724;;appearance,;10.0;49.07880866527563
3490;3491;981.5617080688476;225.35738493204116;333.0;3.117264556884765;3.1301727294921875;featuring;11.0;35.73455410541295
3491;3492;1088.146263709435;227.83702710958622;216.0;3.1299227201021638;3.117267315204327;bed;14.0;33.16297289041378
3492;3493;1061.9326911339394;230.58304430888245;217.0;3.136414747971755;3.102591881385216;bed;14.0;30.41695569111755
3493;3494;1144.145543416341;232.11463594436643;300.0;3.1433614095052085;3.139520433213976;white;16.0;29.14139825371802
3494;3495;1212.7567095075335;227.96449664660864;241.0;3.116472516741072;3.134911673409598;pillows;17.0;33.03550335339136
3495;3496;340.2089023590087;344.0668845176697;125.0;3.2164840698242188;3.0506725311279297;a;19.0;1.9331154823303223
3496;3497;315.00389017377574;333.29641720226834;233.0;3.204900469098772;3.077202933175223;and;18.0;8.703582797731656
3497;3498;367.85440943791303;330.0680263225849;216.0;3.115351750300481;3.0304600642277646;white;20.0;11.931973677415101
3498;3499;431.77758026123047;330.79803557395934;500.0;3.044829813639323;2.995069885253906;comforter.;21.0;11.20196442604066
3499;3500;501.54491355202407;332.40441109917384;184.0;3.1089130748401987;3.058743563565341;comforter.;21.0;9.595588900826158
3500;3501;579.2140326866737;332.859789958367;217.0;3.089800321138822;3.05389404296875;room;23.0;13.140210041632997
3501;3502;673.3227271103276;335.67198595186557;683.0;3.0680854611280486;3.0315637355897485;dimly;25.0;6.328014048134435
3502;3503;729.3960817777194;341.3467205120967;217.0;3.0344461294320912;3.0126237135667067;creating;27.0;0.653279487903319
