;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4804;4805;569.5966987609863;386.87288045883173;166.0;3.0904251098632813;3.314738464355469;;;
4805;4806;402.98219966888416;377.6064652204513;200.0;3.186632792154948;3.3503214518229165;is;2.0;5.393534779548702
4806;4807;386.5839935302734;384.8860176086426;83.0;3.162823486328125;3.3388458251953126;there;1.0;0.0
4807;4808;561.7301742553711;386.7549542427062;83.0;3.1062286376953123;3.28916015625;umbrella;5.0;0.0
4808;4809;701.3119583129882;386.11226692199705;166.0;3.13995361328125;3.3185638427734374;green;8.0;0.8877330780029524
4809;4810;873.2727879115513;385.0758488518851;108.0;3.142974853515625;3.3446262904575894;image.;12.0;2.7272120884487094
4810;4811;1021.2853660583496;384.65381813049316;200.0;3.1158905029296875;3.3551762898763022;appears;14.0;2.346181869506836
4811;4812;1132.6338001598012;381.07145196741277;184.0;3.065225774591619;3.3320742520419038;left;17.0;1.92854803258723
4812;4813;1198.745361328125;374.4025886535644;84.0;3.044696044921875;3.367333984375;behind;18.0;8.597411346435592
4813;4814;563.8051350911458;467.0814628601074;150.0;3.144222683376736;3.300633748372396;possibly;21.0;5.1948649088542425
4814;4815;498.37196273803715;472.06139574050906;167.0;3.101190185546875;3.306634521484375;someone,;20.0;0.0
4815;4816;792.4420852661133;465.27861185073857;167.0;3.1281143188476563;3.3718841552734373;who;24.0;0.0
4816;4817;892.8045272827148;466.7621819972992;134.0;3.112953186035156;3.4194202423095703;it;26.0;0.0
4817;4818;1003.7808790535762;466.11351575522593;483.0;3.1750193628771552;3.428937714675377;walking;28.0;0.0
