;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
1794;1795;657.8888122558593;382.75464506149285;167.0;3.3803009033203124;2.92535400390625;;;
1795;1796;390.8690414428711;393.56240844726557;67.0;3.3457260131835938;2.898468017578125;did;3.0;35.626196526465556
1796;1797;307.4658041000365;383.0255305767059;400.0;3.2490946451822915;2.8435579935709634;the;1.0;25.025530576705876
1797;1798;375.7377395629883;379.484055519104;200.0;3.1057408650716147;2.7456461588541665;artist;2.0;21.484055519104004
1798;1799;432.4707956314087;371.97492223978037;267.0;3.142171859741211;2.790079116821289;not;4.0;13.97492223978037
1799;1800;518.9421043395995;368.76799535751337;400.0;3.1456222534179688;2.818359375;include;5.0;10.767995357513371
1800;1801;593.2444250924245;374.994569165366;234.0;3.0724291120256697;2.7745274135044644;chicken;7.0;16.994569165365988
1801;1802;730.2661926269532;372.2904919624328;167.0;3.082247924804688;2.7797637939453126;piece.;10.0;10.290491962432782
1802;1803;701.5894294738769;371.31904520988456;333.0;3.0707321166992188;2.762370300292969;piece.;10.0;9.92353742057399
1803;1804;770.342903137207;369.52368950843805;74.0;3.083320617675781;2.7512283325195312;The;11.0;11.523689508438054
1804;1805;869.4821879069011;366.3973710536957;592.0;3.1423873901367188;2.7708918253580728;image;12.0;4.397371053695679
1805;1806;937.8018608093262;372.3931521177292;134.0;3.072509765625;2.7088394165039062;features;13.0;14.393152117729187
1806;1807;1036.4477408272878;368.68926348005016;700.0;3.0898510160900297;2.735048566545759;cows;15.0;10.689263480050158
1807;1808;1189.5190298897878;366.45047020912165;942.0;3.026796613420759;2.736081804547991;next;17.0;8.450470209121647
1808;1809;292.4160814285277;452.3518896102905;400.0;3.082945505777994;2.760503133138021;other;20.0;12.351889610290527
1809;1810;349.4839668273926;455.0172466278076;167.0;3.058245849609375;2.7105224609375;a;22.0;7.0172466278075945
1810;1811;393.74391174316395;452.32227373123163;192.0;3.1011072794596357;2.720662434895833;dirt;23.0;12.322273731231633
1811;1812;510.2484416961669;452.3929939270019;400.0;3.1069234212239585;2.7065149943033853;a;26.0;12.392993927001896
1812;1813;575.295401573181;454.4412703514099;267.0;3.048431396484375;2.689990997314453;standing;28.0;10.441270351409912
1813;1814;653.7427520751953;455.82399845123285;300.0;3.0468902587890625;2.70442369249132;standing;28.0;11.951741470193976
1814;1815;713.76307787214;457.86877666200905;233.0;3.046787806919643;2.7011304582868303;behind;29.0;17.868776662009054
1815;1816;853.1261424189029;450.86724185943604;766.0;2.986188805621603;2.689857814622962;are;32.0;11.240818610221774
1816;1817;1013.3887897838247;443.6995019479231;366.0;2.95318603515625;2.693944757634944;in;35.0;5.1698311276187745
1817;1818;1187.8626169057993;439.9287607119633;1300.0;2.996380145733173;2.695817605043069;focus;39.0;3.137383094200686
1818;1819;697.43605695452;523.6885066713605;467.0;3.038332257952009;2.676928928920201;the;48.0;2.964022311807802
1819;1820;737.5948969523112;522.7274222373962;592.0;3.010318332248264;2.691618177625868;man,;49.0;0.0
1820;1821;797.1089487075806;523.3099565505981;534.0;2.994958877563477;2.7179088592529297;it;51.0;4.105638357758015
