;mean;std
31;0.31066773719209834;0.20378729192967537
30;0.2698953869788873;0.18435127991920663
29;0.2938413453325917;0.22171227256917855
28;0.23700362369834682;0.21342316263070688
27;0.3287048398738374;0.18708939476408373
26;0.37711084869980677;0.173739630904535
25;0.39249319831458757;0.1778783404228505
24;0.32343050487215386;0.205952996592762
23;0.374151407052696;0.21494226202008054
22;0.3940602954459099;0.21088153339097607
21;0.3592279307801876;0.20442932273564848
20;0.40357347068262556;0.17113648514441618
19;0.3219677134179065;0.21198414281330352
18;0.32302684679417965;0.219542690692737
17;0.3475500701025932;0.214096385425444
16;0.3211617993446052;0.2144420735625313
15;0.2790429915647462;0.20743419804585267
14;0.30748466099941496;0.21938574719880863
13;0.31582525050439686;0.2226967340378034
12;0.26650913246811053;0.22320466610401776
11;0.3108341485984251;0.2210795550726578
10;0.2886537193297644;0.216862814772773
9;0.2928556562270804;0.21426461690910772
8;0.31426637490459264;0.21812352502726232
7;0.3166112011709443;0.20743070791547663
6;0.2312525996871551;0.22545496463492445
5;0.35684160963717443;0.2188226832502778
4;0.2736045180681369;0.22780613684487036
3;0.4221939359909383;0.18925125429787437
2;0.2501855003963339;0.23266920584879514
1;0.388008133538027;0.2262230930255695
0;0.10248478299114308;0.23800277241081713
