;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
4517;4518;376.3106943766275;355.5540833473205;158.0;3.1417405870225696;3.424345228407118;;;
4518;4519;622.9110046386718;370.12994642257684;250.0;3.0426544189453124;3.343218994140625;holding;5.0;8.351524864537911
4519;4520;744.3194915771485;365.4691151618957;167.0;2.9865631103515624;3.2916168212890624;person's;8.0;3.535230080216321
4520;4521;915.2902587890626;370.99260320663444;167.0;3.022090148925781;3.332814025878906;top;11.0;9.020567887803681
4521;4522;1146.697738647461;388.2627067565918;142.0;3.0153028700086804;3.3658989800347223;smiling;16.0;28.591447634980472
4522;4523;743.4040672302245;405.6752780914306;166.0;3.0279754638671874;3.235870361328125;beautiful;29.0;19.324721908569416
4523;4524;644.2074096679687;415.8410120487213;166.0;3.0065628051757813;3.204283142089844;This;26.0;9.158987951278675
4524;4525;979.7961181640626;423.93302078247063;167.0;3.046824645996094;3.310224914550781;depicts;32.0;1.066979217529365
4525;4526;1091.8876444498699;426.38771867752075;150.0;3.0850592719184027;3.3335452609592013;between;34.0;0.0
4526;4527;1205.321612548828;416.6168588161468;167.0;3.065484619140625;3.388249206542969;individuals;36.0;8.383141183853184
4527;4528;922.0666809082031;517.2660191059113;133.0;3.0165843963623047;3.3180084228515625;even;45.0;0.0
4528;4529;996.6022796630859;507.6438869476318;83.0;3.0328399658203127;3.3628143310546874;forever.;46.0;0.0
4529;4530;419.0713348388672;433.6122185162136;117.0;3.129300798688616;3.351719447544643;peace;22.0;0.0
4530;4531;343.01564598083496;423.6782001972198;167.0;3.130293273925781;3.3753311157226564;be;20.0;1.3217998027802196
4531;4532;514.8372058868407;430.3074941933155;267.0;3.097219467163086;3.326457023620605;each;24.0;0.0
