;ID;x;y;duration;pupil_r;pupil_l;word;word_number;distance
234;235;479.39607391357424;746.6944410324097;250.0;3.151853434244792;3.380362955729167;;;
235;236;616.878197806222;739.17436674663;233.0;3.1450914655412947;3.386474609375;purpose;3.0;34.82563325337003
237;238;795.6989593505859;761.252009010315;167.0;3.178150939941406;3.4214202880859377;chanting;7.0;8.747990989685036
238;239;717.2785595980557;754.6839791211214;183.0;3.1670573841441763;3.4046700217507104;Om;6.0;15.31602087887859
239;240;682.975030517578;754.0734289169311;250.0;3.160969034830729;3.4186798095703126;the;5.0;15.926571083068893
240;241;777.0159881591796;757.0032663345337;250.0;3.176749674479167;3.4607503255208334;chanting;7.0;12.996733665466309
241;242;937.1049919128418;748.5938544273376;200.0;3.181171417236328;3.508544921875;mentioned;8.0;21.406145572662354
242;243;1061.5695356889205;752.3845328417692;183.0;3.205351396040483;3.5236275412819604;image?;11.0;17.615467158230786
287;288;668.3517808914185;740.8588678836823;133.0;3.2588024139404297;3.6191844940185542;of;4.0;29.14113211631775
288;289;985.1511383056641;756.8795442581177;150.0;3.278071085611979;3.689593844943576;the;10.0;13.120455741882324
289;290;1057.6303596496582;762.6258083581924;133.0;3.282085418701172;3.6914310455322266;image?;11.0;7.374191641807556
