;mean;std
39;0.2755254202541313;0.21115673713748095
38;0.3151088409501036;0.24854433299008621
37;0.3460348809817712;0.2289005210179317
36;0.3312097636351705;0.24189311898226123
35;0.2695229253347546;0.2642065462060818
34;0.27871507284347574;0.2619779947743547
33;0.2870049594690332;0.24274758987235615
32;0.28117803812655273;0.2398346720829088
31;0.2882535266442771;0.2498615067957058
30;0.2643809550486862;0.24381191318905832
29;0.20551678119776662;0.2696057618368017
28;0.2045572372705719;0.2643827776382846
27;0.21699398285272892;0.2535333719376873
26;0.23708710346237447;0.26847854009406086
25;0.29180857193625714;0.24663742867882965
24;0.24608356632675046;0.260067043610722
23;0.1856041897571307;0.2796845396853924
22;0.21130694211582016;0.26887032398865907
21;0.25976503937108075;0.2581193505487349
20;0.2082708914409583;0.21642024198715237
19;0.18199788565807892;0.2325008243813541
18;0.2607266269821697;0.27014380524609094
17;0.2667456395301903;0.262524526412658
16;0.27049887148438273;0.25651905081730425
15;0.28113099911068445;0.258440392828057
14;0.254867334717103;0.2459893971111785
13;0.29738249958072926;0.23950649876600627
12;0.2569147317200803;0.21729219909821276
11;0.2725438686257182;0.21362161959516726
10;0.3051940027106685;0.2335304751786149
9;0.3082627370385134;0.2547229851097226
8;0.2874438665209131;0.24377407421573674
7;0.3029058556708029;0.25274367717675467
6;0.31191499660444216;0.22985008838044652
5;0.2972614603801768;0.25211979202892804
4;0.29297668756798134;0.2487175755143702
3;0.23350267642356234;0.22942815428983326
2;0.21071274157348177;0.22501055752746138
1;0.2909031133380718;0.21228798045959077
0;0.3819060923002895;0.19134646735154348
